date,region,category,total_revenue,order_count,average_order_value
2025-03-07,West,Home & Kitchen,1312214.81,29,45248.79
2025-03-07,West,Sports,1890295.51,31,60977.27
2025-03-07,West,Toys,1451525.52,26,55827.9
2025-03-08,Central,Beauty,1398724.07,30,46624.14
2025-03-08,Central,Books,1685740.15,32,52679.38
2025-03-08,Central,Clothing,1939169.86,35,55404.85
2025-03-08,Central,Electronics,1722193.86,32,53818.56
2025-03-08,Central,Grocery,1385675.83,25,55427.03
2025-03-08,Central,Home & Kitchen,1624774.98,30,54159.17
2025-03-08,Central,Sports,1111366.7,27,41161.73
2025-03-08,Central,Toys,2509997.3,42,59761.84
2025-03-08,East,Beauty,1052537.63,22,47842.62
2025-03-08,East,Books,1177581.56,19,61977.98
2025-03-08,East,Clothing,1142841.01,22,51947.32
2025-03-08,East,Electronics,1389336.08,22,63151.64
2025-03-08,East,Grocery,1592377.26,27,58976.94
2025-03-08,East,Home & Kitchen,989143.74,19,52060.2
2025-03-08,East,Sports,954330.51,23,41492.63
2025-03-08,East,Toys,990864.63,21,47184.03
2025-03-08,North,Beauty,1813945.06,29,62549.83
2025-03-08,North,Books,1095143.66,24,45630.99
2025-03-08,North,Clothing,1689968.47,28,60356.02
2025-03-08,North,Electronics,1354647.98,27,50172.15
2025-03-08,North,Grocery,1394770.62,35,39850.59
2025-03-08,North,Home & Kitchen,1405660.34,30,46855.34
2025-03-08,North,Sports,1958673.63,38,51544.04
2025-03-08,North,Toys,1691899.22,33,51269.67
2025-03-08,South,Beauty,1173171.39,22,53325.97
2025-03-08,South,Books,1353292.69,31,43654.6
2025-03-08,South,Clothing,1383963.34,26,53229.36
2025-03-08,South,Electronics,1794268.92,35,51264.83
2025-03-08,South,Grocery,1255560.81,30,41852.03
2025-03-08,South,Home & Kitchen,1992541.19,29,68708.32
2025-03-08,South,Sports,1783193.24,32,55724.79
2025-03-08,South,Toys,1933502.08,33,58590.97
2025-03-08,West,Beauty,1342611.97,34,39488.59
2025-03-08,West,Books,1191030.15,30,39701.01
2025-03-08,West,Clothing,1276873.62,28,45602.63
2025-03-08,West,Electronics,1510676.25,27,55950.97
2025-03-08,West,Grocery,2002907.41,32,62590.86
2025-03-08,West,Home & Kitchen,1837189.55,34,54034.99
2025-03-08,West,Sports,2033049.89,31,65582.25
2025-03-08,West,Toys,1203187.85,22,54690.36
2025-03-09,Central,Beauty,1591136.16,27,58930.97
2025-03-09,Central,Books,1238857.88,23,53863.39
2025-03-09,Central,Clothing,1884656.43,36,52351.57
2025-03-09,Central,Electronics,1168120.93,24,48671.71
2025-03-09,Central,Grocery,1423188.43,31,45909.3
2025-03-09,Central,Home & Kitchen,1060840.93,23,46123.52
2025-03-09,Central,Sports,1234844.18,24,51451.84
2025-03-09,Central,Toys,1111118.43,23,48309.5
2025-03-09,East,Beauty,998425.17,25,39937.01
2025-03-09,East,Books,994189.97,26,38238.08
2025-03-09,East,Clothing,1058086.09,26,40695.62
2025-03-09,East,Electronics,1119994.37,27,41481.27
2025-03-09,East,Grocery,1876081.91,34,55178.88
2025-03-09,East,Home & Kitchen,1256517.57,23,54631.2
2025-03-09,East,Sports,1589858.92,33,48177.54
2025-03-09,East,Toys,1517645.11,29,52332.59
2025-03-09,North,Beauty,1565931.17,26,60228.12
2025-03-09,North,Books,1125896.33,17,66229.2
2025-03-09,North,Clothing,1386747.06,27,51361.0
2025-03-09,North,Electronics,2308400.14,38,60747.37
2025-03-09,North,Grocery,1665666.57,33,50474.74
2025-03-09,North,Home & Kitchen,1405391.9,26,54053.53
2025-03-09,North,Sports,1198928.86,24,49955.37
2025-03-09,North,Toys,1558718.47,29,53748.91
2025-03-09,South,Beauty,1905689.37,37,51505.12
2025-03-09,South,Books,2038368.39,33,61768.74
2025-03-09,South,Clothing,1550074.22,39,39745.49
2025-03-09,South,Electronics,1011867.5,27,37476.57
2025-03-09,South,Grocery,1711882.14,35,48910.92
2025-03-09,South,Home & Kitchen,1201005.59,28,42893.06
2025-03-09,South,Sports,2054935.38,36,57081.54
2025-03-09,South,Toys,1895146.26,33,57428.67
2025-03-09,West,Beauty,1958761.45,31,63185.85
2025-03-09,West,Books,1887941.1,32,58998.16
2025-03-09,West,Clothing,1409929.28,31,45481.59
2025-03-09,West,Electronics,1166125.79,23,50701.12
2025-03-09,West,Grocery,1878182.99,29,64764.93
2025-03-09,West,Home & Kitchen,1564369.28,31,50463.53
2025-03-09,West,Sports,1638377.62,34,48187.58
2025-03-09,West,Toys,1989394.79,41,48521.82
2025-03-10,Central,Beauty,1342812.86,25,53712.51
2025-03-10,Central,Books,1117243.41,24,46551.81
2025-03-10,Central,Clothing,1092999.97,25,43720.0
2025-03-10,Central,Electronics,1942493.04,31,62661.07
2025-03-10,Central,Grocery,1876461.96,33,56862.48
2025-03-10,Central,Home & Kitchen,998566.16,24,41606.92
2025-03-10,Central,Sports,1117130.76,21,53196.7
2025-03-10,Central,Toys,1764382.78,30,58812.76
2025-03-10,East,Beauty,1972411.56,30,65747.05
2025-03-10,East,Books,2024682.26,32,63271.32
2025-03-10,East,Clothing,1161205.66,28,41471.63
2025-03-10,East,Electronics,1363571.6,27,50502.65
2025-03-10,East,Grocery,1869081.3,37,50515.71
2025-03-10,East,Home & Kitchen,942805.61,28,33671.63
2025-03-10,East,Sports,1618119.88,29,55797.24
2025-03-10,East,Toys,1539354.72,30,51311.82
2025-03-10,North,Beauty,1302046.82,29,44898.17
2025-03-10,North,Books,1867820.25,34,54935.89
2025-03-10,North,Clothing,1966546.6,35,56187.05
2025-03-10,North,Electronics,1320489.4,30,44016.31
2025-03-10,North,Grocery,1971122.37,36,54753.4
2025-03-10,North,Home & Kitchen,1799374.4,35,51410.7
2025-03-10,North,Sports,2293400.13,43,53334.89
2025-03-10,North,Toys,920544.21,25,36821.77
2025-03-10,South,Beauty,1001147.34,23,43528.15
2025-03-10,South,Books,1230211.72,28,43936.13
2025-03-10,South,Clothing,1091434.64,27,40423.51
2025-03-10,South,Electronics,1305079.21,28,46609.97
2025-03-10,South,Grocery,1234516.95,29,42569.55
2025-03-10,South,Home & Kitchen,1707015.86,35,48771.88
2025-03-10,South,Sports,2085800.74,35,59594.31
2025-03-10,South,Toys,2164868.61,36,60135.24
2025-03-10,West,Beauty,1609863.77,33,48783.75
2025-03-10,West,Books,1371005.29,29,47276.04
2025-03-10,West,Clothing,1317319.36,26,50666.13
2025-03-10,West,Electronics,1494001.08,28,53357.18
2025-03-10,West,Grocery,1255299.55,29,43286.19
2025-03-10,West,Home & Kitchen,809100.21,20,40455.01
2025-03-10,West,Sports,1242100.44,28,44360.73
2025-03-10,West,Toys,1232751.16,25,49310.05
2025-03-11,Central,Beauty,1598320.56,32,49947.52
2025-03-11,Central,Books,1981977.45,34,58293.45
2025-03-11,Central,Clothing,1974719.86,38,51966.31
2025-03-11,Central,Electronics,1802564.03,31,58147.23
2025-03-11,Central,Grocery,1449080.52,29,49968.29
2025-03-11,Central,Home & Kitchen,1527920.5,32,47747.52
2025-03-11,Central,Sports,1341161.16,33,40641.25
2025-03-11,Central,Toys,2284503.33,39,58577.01
2025-03-11,East,Beauty,1865040.27,34,54854.13
2025-03-11,East,Books,1880551.62,34,55310.34
2025-03-11,East,Clothing,2361019.74,35,67457.71
2025-03-11,East,Electronics,1951525.26,32,60985.16
2025-03-11,East,Grocery,1413904.37,32,44184.51
2025-03-11,East,Home & Kitchen,2300401.17,34,67658.86
2025-03-11,East,Sports,1771529.33,38,46619.19
2025-03-11,East,Toys,2332618.63,38,61384.7
2025-03-11,North,Beauty,1775264.34,31,57266.59
2025-03-11,North,Books,1319500.93,32,41234.4
2025-03-11,North,Clothing,1175720.56,29,40542.09
2025-03-11,North,Electronics,1483262.98,24,61802.62
2025-03-11,North,Grocery,1448099.39,29,49934.46
2025-03-11,North,Home & Kitchen,811808.55,19,42726.77
2025-03-11,North,Sports,1202218.28,25,48088.73
2025-03-11,North,Toys,1267116.19,27,46930.23
2025-03-11,South,Beauty,2564778.69,52,49322.67
2025-03-11,South,Books,1690907.95,34,49732.59
2025-03-11,South,Clothing,1880426.96,34,55306.68
2025-03-11,South,Electronics,2209654.83,38,58148.81
2025-03-11,South,Grocery,1989549.17,32,62173.41
2025-03-11,South,Home & Kitchen,2159975.93,41,52682.34
2025-03-11,South,Sports,1884133.42,39,48311.11
2025-03-11,South,Toys,1302422.77,39,33395.46
2025-03-11,West,Beauty,2382380.08,39,61086.67
2025-03-11,West,Books,2066218.17,37,55843.73
2025-03-11,West,Clothing,1310272.61,27,48528.62
2025-03-11,West,Electronics,1406635.81,31,45375.35
2025-03-11,West,Grocery,1551222.94,33,47006.76
2025-03-11,West,Home & Kitchen,1492472.8,28,53302.6
2025-03-11,West,Sports,1416151.24,35,40461.46
2025-03-11,West,Toys,1744401.47,31,56271.02
2025-03-12,Central,Beauty,1796154.31,33,54428.92
2025-03-12,Central,Books,982428.53,22,44655.84
2025-03-12,Central,Clothing,1274108.99,31,41100.29
2025-03-12,Central,Electronics,1533370.3,30,51112.34
2025-03-12,Central,Grocery,1769784.43,35,50565.27
2025-03-12,Central,Home & Kitchen,2030908.49,33,61542.68
2025-03-12,Central,Sports,1409170.4,28,50327.51
2025-03-12,Central,Toys,2520987.35,30,84032.91
2025-03-12,East,Beauty,1592612.44,37,43043.58
2025-03-12,East,Books,1651837.38,32,51619.92
2025-03-12,East,Clothing,1702497.27,35,48642.78
2025-03-12,East,Electronics,1389838.5,26,53455.33
2025-03-12,East,Grocery,2226961.2,38,58604.24
2025-03-12,East,Home & Kitchen,962054.25,26,37002.09
2025-03-12,East,Sports,1733044.01,32,54157.63
2025-03-12,East,Toys,2451339.2,46,53289.98
2025-03-12,North,Beauty,1065074.7,26,40964.41
2025-03-12,North,Books,1655262.41,33,50159.47
2025-03-12,North,Clothing,1753545.2,32,54798.29
2025-03-12,North,Electronics,1498726.32,26,57643.32
2025-03-12,North,Grocery,1849608.08,28,66057.43
2025-03-12,North,Home & Kitchen,1083410.4,21,51590.97
2025-03-12,North,Sports,1050064.46,22,47730.2
2025-03-12,North,Toys,1025673.64,25,41026.95
2025-03-12,South,Beauty,1088105.61,27,40300.21
2025-03-12,South,Books,1691344.69,26,65051.72
2025-03-12,South,Clothing,886986.21,29,30585.73
2025-03-12,South,Electronics,1599553.09,23,69545.79
2025-03-12,South,Grocery,896783.83,28,32027.99
2025-03-12,South,Home & Kitchen,1771868.8,25,70874.75
2025-03-12,South,Sports,1803268.46,34,53037.31
2025-03-12,South,Toys,1577939.78,31,50901.28
2025-03-12,West,Beauty,1018795.45,24,42449.81
2025-03-12,West,Books,1329388.55,26,51130.33
2025-03-12,West,Clothing,1794194.56,29,61868.78
2025-03-12,West,Electronics,1092863.32,18,60714.63
2025-03-12,West,Grocery,1598001.42,27,59185.24
2025-03-12,West,Home & Kitchen,1645071.99,26,63272.0
2025-03-12,West,Sports,1220298.36,28,43582.08
2025-03-12,West,Toys,1400962.06,26,53883.16
2025-03-13,Central,Beauty,1627902.26,33,49330.37
2025-03-13,Central,Books,2345824.89,31,75671.77
2025-03-13,Central,Clothing,897019.08,26,34500.73
2025-03-13,Central,Electronics,1593786.23,31,51412.46
2025-03-13,Central,Grocery,2027168.82,29,69902.37
2025-03-13,Central,Home & Kitchen,1401654.97,24,58402.29
2025-03-13,Central,Sports,1084915.94,31,34997.29
2025-03-13,Central,Toys,1359773.66,30,45325.79
2025-03-13,East,Beauty,1229205.39,25,49168.22
2025-03-13,East,Books,896379.79,24,37349.16
2025-03-13,East,Clothing,1906767.12,28,68098.83
2025-03-13,East,Electronics,1183344.18,26,45513.24
2025-03-13,East,Grocery,2386483.48,32,74577.61
2025-03-13,East,Home & Kitchen,1290740.91,28,46097.89
2025-03-13,East,Sports,1394870.36,28,49816.8
2025-03-13,East,Toys,1867118.68,28,66682.81
2025-03-13,North,Beauty,1554439.14,34,45718.8
2025-03-13,North,Books,1340714.5,29,46231.53
2025-03-13,North,Clothing,1996914.61,35,57054.7
2025-03-13,North,Electronics,1197244.44,24,49885.19
2025-03-13,North,Grocery,1303511.44,38,34302.93
2025-03-13,North,Home & Kitchen,2185474.3,41,53304.25
2025-03-13,North,Sports,1809719.05,34,53227.03
2025-03-13,North,Toys,1182096.78,26,45465.26
2025-03-13,South,Beauty,1384194.15,30,46139.81
2025-03-13,South,Books,984666.15,18,54703.68
2025-03-13,South,Clothing,1708310.33,30,56943.68
2025-03-13,South,Electronics,1350190.77,24,56257.95
2025-03-13,South,Grocery,1454492.1,32,45452.88
2025-03-13,South,Home & Kitchen,1203857.85,23,52341.65
2025-03-13,South,Sports,1195139.43,25,47805.58
2025-03-13,South,Toys,1229296.16,28,43903.43
2025-03-13,West,Beauty,1516289.79,30,50542.99
2025-03-13,West,Books,1431002.15,31,46161.36
2025-03-13,West,Clothing,1319514.69,24,54979.78
2025-03-13,West,Electronics,1159131.08,24,48297.13
2025-03-13,West,Grocery,1855205.71,31,59845.35
2025-03-13,West,Home & Kitchen,1265177.13,28,45184.9
2025-03-13,West,Sports,1259846.61,27,46660.99
2025-03-13,West,Toys,1749806.18,31,56445.36
2025-03-14,Central,Beauty,1517808.09,32,47431.5
2025-03-14,Central,Books,1680572.43,28,60020.44
2025-03-14,Central,Clothing,1322866.83,28,47245.24
2025-03-14,Central,Electronics,1510792.52,30,50359.75
2025-03-14,Central,Grocery,1846151.76,35,52747.19
2025-03-14,Central,Home & Kitchen,1506849.25,29,51960.32
2025-03-14,Central,Sports,1700563.12,27,62983.82
2025-03-14,Central,Toys,2061118.53,37,55705.91
2025-03-14,East,Beauty,1217820.52,25,48712.82
2025-03-14,East,Books,1324034.19,27,49038.3
2025-03-14,East,Clothing,1461008.18,25,58440.33
2025-03-14,East,Electronics,1062395.85,21,50590.28
2025-03-14,East,Grocery,1085894.56,25,43435.78
2025-03-14,East,Home & Kitchen,1183375.35,25,47335.01
2025-03-14,East,Sports,1458223.05,27,54008.26
2025-03-14,East,Toys,1525565.49,24,63565.23
2025-03-14,North,Beauty,1195325.76,23,51970.69
2025-03-14,North,Books,1440636.09,26,55409.08
2025-03-14,North,Clothing,1816877.31,32,56777.42
2025-03-14,North,Electronics,1313904.77,28,46925.17
2025-03-14,North,Grocery,1834435.09,29,63256.38
2025-03-14,North,Home & Kitchen,1639989.19,26,63076.51
2025-03-14,North,Sports,1220166.47,34,35887.25
2025-03-14,North,Toys,1515155.96,31,48876.0
2025-03-14,South,Beauty,1408117.12,31,45423.13
2025-03-14,South,Books,1585800.3,30,52860.01
2025-03-14,South,Clothing,866940.27,20,43347.01
2025-03-14,South,Electronics,1697093.09,30,56569.77
2025-03-14,South,Grocery,1621794.87,32,50681.09
2025-03-14,South,Home & Kitchen,1487358.03,30,49578.6
2025-03-14,South,Sports,1479347.67,30,49311.59
2025-03-14,South,Toys,1415551.24,31,45662.94
2025-03-14,West,Beauty,1618140.16,35,46232.58
2025-03-14,West,Books,2041909.77,37,55186.75
2025-03-14,West,Clothing,1302494.46,26,50095.94
2025-03-14,West,Electronics,1338704.83,23,58204.56
2025-03-14,West,Grocery,2505987.91,39,64256.1
2025-03-14,West,Home & Kitchen,1764933.71,34,51909.82
2025-03-14,West,Sports,1527132.29,32,47722.88
2025-03-14,West,Toys,1489614.85,32,46550.46
2025-03-15,Central,Beauty,1431761.6,26,55067.75
2025-03-15,Central,Books,951312.61,20,47565.63
2025-03-15,Central,Clothing,1368661.5,28,48880.77
2025-03-15,Central,Electronics,1354551.54,27,50168.58
2025-03-15,Central,Grocery,1611885.84,26,61995.61
2025-03-15,Central,Home & Kitchen,859118.36,18,47728.8
2025-03-15,Central,Sports,1070068.41,24,44586.18
2025-03-15,Central,Toys,1977229.23,35,56492.26
2025-03-15,East,Beauty,1946858.71,31,62801.89
2025-03-15,East,Books,1390710.55,28,49668.23
2025-03-15,East,Clothing,1822132.2,38,47950.85
2025-03-15,East,Electronics,1544798.96,27,57214.78
2025-03-15,East,Grocery,1546475.67,36,42957.66
2025-03-15,East,Home & Kitchen,2008550.78,28,71733.96
2025-03-15,East,Sports,1566093.96,31,50519.16
2025-03-15,East,Toys,1774730.44,38,46703.43
2025-03-15,North,Beauty,1594444.29,32,49826.38
2025-03-15,North,Books,1141543.57,28,40769.41
2025-03-15,North,Clothing,2006350.4,33,60798.5
2025-03-15,North,Electronics,1831820.4,29,63166.22
2025-03-15,North,Grocery,1629074.37,41,39733.52
2025-03-15,North,Home & Kitchen,2091323.3,34,61509.51
2025-03-15,North,Sports,1118557.84,23,48632.95
2025-03-15,North,Toys,1044149.78,26,40159.61
2025-03-15,South,Beauty,1719745.01,29,59301.55
2025-03-15,South,Books,1610571.99,32,50330.37
2025-03-15,South,Clothing,1901807.46,32,59431.48
2025-03-15,South,Electronics,2421083.39,39,62079.06
2025-03-15,South,Grocery,2067897.71,39,53023.02
2025-03-15,South,Home & Kitchen,1570590.65,32,49080.96
2025-03-15,South,Sports,1358368.36,24,56598.68
2025-03-15,South,Toys,1125863.64,29,38822.88
2025-03-15,West,Beauty,1185178.49,23,51529.5
2025-03-15,West,Books,1250650.9,27,46320.4
2025-03-15,West,Clothing,937010.35,29,32310.7
2025-03-15,West,Electronics,1813070.41,28,64752.51
2025-03-15,West,Grocery,1582925.35,29,54583.63
2025-03-15,West,Home & Kitchen,1609296.22,26,61896.01
2025-03-15,West,Sports,1574471.44,30,52482.38
2025-03-15,West,Toys,1291456.64,29,44532.99
2025-03-16,Central,Beauty,1798417.53,36,49956.04
2025-03-16,Central,Books,1826531.63,29,62983.85
2025-03-16,Central,Clothing,1537208.16,26,59123.39
2025-03-16,Central,Electronics,1712293.99,30,57076.47
2025-03-16,Central,Grocery,1446711.22,28,51668.26
2025-03-16,Central,Home & Kitchen,1661242.16,24,69218.42
2025-03-16,Central,Sports,1526217.4,27,56526.57
2025-03-16,Central,Toys,1678529.32,29,57880.32
2025-03-16,East,Beauty,1283995.24,29,44275.7
2025-03-16,East,Books,1405441.87,23,61106.17
2025-03-16,East,Clothing,1016032.33,27,37630.83
2025-03-16,East,Electronics,1377240.04,21,65582.86
2025-03-16,East,Grocery,1511313.87,28,53975.5
2025-03-16,East,Home & Kitchen,1659819.4,22,75446.34
2025-03-16,East,Sports,1444932.3,27,53516.01
2025-03-16,East,Toys,2228737.19,32,69648.04
2025-03-16,North,Beauty,1644631.34,32,51394.73
2025-03-16,North,Books,824580.5,19,43398.97
2025-03-16,North,Clothing,1657903.47,35,47368.67
2025-03-16,North,Electronics,1140792.78,21,54323.47
2025-03-16,North,Grocery,1355580.06,30,45186.0
2025-03-16,North,Home & Kitchen,1051952.03,25,42078.08
2025-03-16,North,Sports,1234877.73,19,64993.56
2025-03-16,North,Toys,1533235.68,21,73011.22
2025-03-16,South,Beauty,1354853.12,26,52109.74
2025-03-16,South,Books,1357086.26,22,61685.74
2025-03-16,South,Clothing,1789437.75,29,61704.75
2025-03-16,South,Electronics,1036873.57,25,41474.94
2025-03-16,South,Grocery,847201.97,24,35300.08
2025-03-16,South,Home & Kitchen,1564767.75,25,62590.71
2025-03-16,South,Sports,653365.2,16,40835.33
2025-03-16,South,Toys,1307412.67,27,48422.69
2025-03-16,West,Beauty,1596241.1,31,51491.65
2025-03-16,West,Books,2081165.78,36,57810.16
2025-03-16,West,Clothing,1438530.04,28,51376.07
2025-03-16,West,Electronics,1816989.3,31,58612.56
2025-03-16,West,Grocery,1664066.95,31,53679.58
2025-03-16,West,Home & Kitchen,2028561.15,35,57958.89
2025-03-16,West,Sports,2124826.51,39,54482.73
2025-03-16,West,Toys,1418716.64,35,40534.76
2025-03-17,Central,Beauty,1185405.39,23,51539.36
2025-03-17,Central,Books,1209114.55,28,43182.66
2025-03-17,Central,Clothing,1331726.88,22,60533.04
2025-03-17,Central,Electronics,1275437.58,25,51017.5
2025-03-17,Central,Grocery,2074784.55,33,62872.26
2025-03-17,Central,Home & Kitchen,1456319.54,27,53937.76
2025-03-17,Central,Sports,1790353.34,26,68859.74
2025-03-17,Central,Toys,1277107.73,30,42570.26
2025-03-17,East,Beauty,993138.07,21,47292.29
2025-03-17,East,Books,1374941.0,23,59780.04
2025-03-17,East,Clothing,1025908.51,20,51295.43
2025-03-17,East,Electronics,1191451.9,22,54156.9
2025-03-17,East,Grocery,1212098.72,23,52699.94
2025-03-17,East,Home & Kitchen,912713.23,18,50706.29
2025-03-17,East,Sports,841905.52,18,46772.53
2025-03-17,East,Toys,1080373.79,22,49107.9
2025-03-17,North,Beauty,1710907.91,26,65804.15
2025-03-17,North,Books,1791934.78,28,63997.67
2025-03-17,North,Clothing,1099691.77,19,57878.51
2025-03-17,North,Electronics,1244056.11,19,65476.64
2025-03-17,North,Grocery,1471474.65,27,54499.06
2025-03-17,North,Home & Kitchen,1545227.34,25,61809.09
2025-03-17,North,Sports,1714544.81,28,61233.74
2025-03-17,North,Toys,940366.33,23,40885.49
2025-03-17,South,Beauty,1937163.48,37,52355.77
2025-03-17,South,Books,1994190.63,39,51133.09
2025-03-17,South,Clothing,1334621.61,23,58027.03
2025-03-17,South,Electronics,1460701.3,28,52167.9
2025-03-17,South,Grocery,1213651.16,27,44950.04
2025-03-17,South,Home & Kitchen,1514990.14,31,48870.65
2025-03-17,South,Sports,1840116.12,41,44880.88
2025-03-17,South,Toys,2670794.97,42,63590.36
2025-03-17,West,Beauty,1645957.74,29,56757.16
2025-03-17,West,Books,1419268.73,26,54587.26
2025-03-17,West,Clothing,1031356.36,20,51567.82
2025-03-17,West,Electronics,864293.87,18,48016.33
2025-03-17,West,Grocery,864639.1,23,37593.0
2025-03-17,West,Home & Kitchen,1197386.08,23,52060.26
2025-03-17,West,Sports,1402397.68,23,60973.81
2025-03-17,West,Toys,1072005.51,24,44666.9
2025-03-18,Central,Beauty,1834175.02,40,45854.38
2025-03-18,Central,Books,1551040.68,27,57445.95
2025-03-18,Central,Clothing,1223063.35,26,47040.9
2025-03-18,Central,Electronics,2015989.9,40,50399.75
2025-03-18,Central,Grocery,2056351.05,33,62313.67
2025-03-18,Central,Home & Kitchen,2247980.75,31,72515.51
2025-03-18,Central,Sports,1758178.58,31,56715.44
2025-03-18,Central,Toys,1672181.47,29,57661.43
2025-03-18,East,Beauty,1854598.72,31,59825.77
2025-03-18,East,Books,1567783.11,28,55992.25
2025-03-18,East,Clothing,1412491.47,27,52314.5
2025-03-18,East,Electronics,1435130.52,26,55197.33
2025-03-18,East,Grocery,2031013.65,35,58028.96
