date,warehouse_id,region,total_orders,delivered_orders,cancelled_orders,shipped_orders,delivery_rate_pct,cancellation_rate_pct,shipment_rate_pct
2025-04-03,WH-BLR,North,22,5,5,7,22.73,22.73,31.82
2025-04-03,WH-BLR,South,15,4,5,4,26.67,33.33,26.67
2025-04-03,WH-BLR,West,11,4,3,1,36.36,27.27,9.09
2025-04-03,WH-CHE,Central,23,7,4,6,30.43,17.39,26.09
2025-04-03,WH-CHE,East,16,4,3,2,25.0,18.75,12.5
2025-04-03,WH-CHE,North,24,4,6,5,16.67,25.0,20.83
2025-04-03,WH-CHE,South,18,4,6,3,22.22,33.33,16.67
2025-04-03,WH-CHE,West,7,0,1,3,0.0,14.29,42.86
2025-04-03,WH-DEL,Central,20,2,5,5,10.0,25.0,25.0
2025-04-03,WH-DEL,East,17,2,4,6,11.76,23.53,35.29
2025-04-03,WH-DEL,North,14,5,3,3,35.71,21.43,21.43
2025-04-03,WH-DEL,South,18,6,4,3,33.33,22.22,16.67
2025-04-03,WH-DEL,West,18,3,5,4,16.67,27.78,22.22
2025-04-03,WH-HYD,Central,18,2,4,7,11.11,22.22,38.89
2025-04-03,WH-HYD,East,15,2,4,4,13.33,26.67,26.67
2025-04-03,WH-HYD,North,14,3,2,3,21.43,14.29,21.43
2025-04-03,WH-HYD,South,23,5,6,3,21.74,26.09,13.04
2025-04-03,WH-HYD,West,17,5,4,1,29.41,23.53,5.88
2025-04-03,WH-MUM,Central,22,3,9,1,13.64,40.91,4.55
2025-04-03,WH-MUM,East,18,3,8,2,16.67,44.44,11.11
2025-04-03,WH-MUM,North,26,3,6,9,11.54,23.08,34.62
2025-04-03,WH-MUM,South,18,3,2,3,16.67,11.11,16.67
2025-04-03,WH-MUM,West,16,3,4,4,18.75,25.0,25.0
2025-04-04,WH-BLR,Central,14,1,3,4,7.14,21.43,28.57
2025-04-04,WH-BLR,East,24,4,5,4,16.67,20.83,16.67
2025-04-04,WH-BLR,North,20,7,1,7,35.0,5.0,35.0
2025-04-04,WH-BLR,South,21,1,6,5,4.76,28.57,23.81
2025-04-04,WH-BLR,West,19,4,3,2,21.05,15.79,10.53
2025-04-04,WH-CHE,Central,15,2,1,7,13.33,6.67,46.67
2025-04-04,WH-CHE,East,19,2,7,3,10.53,36.84,15.79
2025-04-04,WH-CHE,North,16,2,1,5,12.5,6.25,31.25
2025-04-04,WH-CHE,South,22,2,6,8,9.09,27.27,36.36
2025-04-04,WH-CHE,West,22,4,7,4,18.18,31.82,18.18
2025-04-04,WH-DEL,Central,17,3,4,2,17.65,23.53,11.76
2025-04-04,WH-DEL,East,21,5,5,2,23.81,23.81,9.52
2025-04-04,WH-DEL,North,26,7,5,5,26.92,19.23,19.23
2025-04-04,WH-DEL,South,16,5,3,4,31.25,18.75,25.0
2025-04-04,WH-DEL,West,21,3,2,4,14.29,9.52,19.05
2025-04-04,WH-HYD,Central,13,2,4,3,15.38,30.77,23.08
2025-04-04,WH-HYD,East,23,4,4,3,17.39,17.39,13.04
2025-04-04,WH-HYD,North,16,3,1,5,18.75,6.25,31.25
2025-04-04,WH-HYD,South,24,3,3,4,12.5,12.5,16.67
2025-04-04,WH-HYD,West,19,4,6,3,21.05,31.58,15.79
2025-04-04,WH-MUM,Central,14,3,1,4,21.43,7.14,28.57
2025-04-04,WH-MUM,East,22,4,7,8,18.18,31.82,36.36
2025-04-04,WH-MUM,North,18,3,9,2,16.67,50.0,11.11
2025-04-04,WH-MUM,South,23,6,3,7,26.09,13.04,30.43
2025-04-04,WH-MUM,West,22,4,5,5,18.18,22.73,22.73
2025-04-05,WH-BLR,Central,13,2,2,4,15.38,15.38,30.77
2025-04-05,WH-BLR,East,24,7,5,4,29.17,20.83,16.67
2025-04-05,WH-BLR,North,25,5,5,9,20.0,20.0,36.0
2025-04-05,WH-BLR,South,13,3,3,4,23.08,23.08,30.77
2025-04-05,WH-BLR,West,20,1,6,2,5.0,30.0,10.0
2025-04-05,WH-CHE,Central,19,4,2,6,21.05,10.53,31.58
2025-04-05,WH-CHE,East,17,5,4,3,29.41,23.53,17.65
2025-04-05,WH-CHE,North,17,4,4,4,23.53,23.53,23.53
2025-04-05,WH-CHE,South,22,4,3,7,18.18,13.64,31.82
2025-04-05,WH-CHE,West,23,6,4,6,26.09,17.39,26.09
2025-04-05,WH-DEL,Central,28,4,9,3,14.29,32.14,10.71
2025-04-05,WH-DEL,East,16,3,7,0,18.75,43.75,0.0
2025-04-05,WH-DEL,North,16,5,3,0,31.25,18.75,0.0
2025-04-05,WH-DEL,South,23,5,4,5,21.74,17.39,21.74
2025-04-05,WH-DEL,West,22,3,5,7,13.64,22.73,31.82
2025-04-05,WH-HYD,Central,21,4,6,4,19.05,28.57,19.05
2025-04-05,WH-HYD,East,23,6,1,6,26.09,4.35,26.09
2025-04-05,WH-HYD,North,22,3,5,5,13.64,22.73,22.73
2025-04-05,WH-HYD,South,24,6,5,6,25.0,20.83,25.0
2025-04-05,WH-HYD,West,24,7,6,5,29.17,25.0,20.83
2025-04-05,WH-MUM,Central,17,3,3,3,17.65,17.65,17.65
2025-04-05,WH-MUM,East,23,4,4,6,17.39,17.39,26.09
2025-04-05,WH-MUM,North,21,4,5,6,19.05,23.81,28.57
2025-04-05,WH-MUM,South,21,3,6,2,14.29,28.57,9.52
2025-04-05,WH-MUM,West,14,4,4,2,28.57,28.57,14.29
2025-04-06,WH-BLR,Central,22,4,6,6,18.18,27.27,27.27
2025-04-06,WH-BLR,East,27,6,5,8,22.22,18.52,29.63
2025-04-06,WH-BLR,North,22,3,3,6,13.64,13.64,27.27
2025-04-06,WH-BLR,South,23,6,3,4,26.09,13.04,17.39
2025-04-06,WH-BLR,West,24,5,3,2,20.83,12.5,8.33
2025-04-06,WH-CHE,Central,22,5,3,5,22.73,13.64,22.73
2025-04-06,WH-CHE,East,20,1,1,9,5.0,5.0,45.0
2025-04-06,WH-CHE,North,16,4,1,4,25.0,6.25,25.0
2025-04-06,WH-CHE,South,7,3,2,0,42.86,28.57,0.0
2025-04-06,WH-CHE,West,20,4,8,1,20.0,40.0,5.0
2025-04-06,WH-DEL,Central,19,6,5,3,31.58,26.32,15.79
2025-04-06,WH-DEL,East,15,4,1,6,26.67,6.67,40.0
2025-04-06,WH-DEL,North,22,2,4,6,9.09,18.18,27.27
2025-04-06,WH-DEL,South,18,5,4,4,27.78,22.22,22.22
2025-04-06,WH-DEL,West,20,5,3,6,25.0,15.0,30.0
2025-04-06,WH-HYD,Central,22,9,4,2,40.91,18.18,9.09
2025-04-06,WH-HYD,East,15,3,6,1,20.0,40.0,6.67
2025-04-06,WH-HYD,North,25,3,3,9,12.0,12.0,36.0
2025-04-06,WH-HYD,South,19,4,1,4,21.05,5.26,21.05
2025-04-06,WH-HYD,West,18,5,2,5,27.78,11.11,27.78
2025-04-06,WH-MUM,Central,28,4,5,4,14.29,17.86,14.29
2025-04-06,WH-MUM,East,26,4,6,10,15.38,23.08,38.46
2025-04-06,WH-MUM,North,16,7,1,1,43.75,6.25,6.25
2025-04-06,WH-MUM,South,24,7,6,3,29.17,25.0,12.5
2025-04-06,WH-MUM,West,13,3,3,3,23.08,23.08,23.08
2025-04-07,WH-BLR,Central,16,2,5,3,12.5,31.25,18.75
2025-04-07,WH-BLR,East,17,4,1,5,23.53,5.88,29.41
2025-04-07,WH-BLR,North,21,1,6,4,4.76,28.57,19.05
2025-04-07,WH-BLR,South,18,2,2,4,11.11,11.11,22.22
2025-04-07,WH-BLR,West,16,4,0,2,25.0,0.0,12.5
2025-04-07,WH-CHE,Central,21,5,4,5,23.81,19.05,23.81
2025-04-07,WH-CHE,East,20,4,5,5,20.0,25.0,25.0
2025-04-07,WH-CHE,North,13,3,4,0,23.08,30.77,0.0
2025-04-07,WH-CHE,South,20,2,6,7,10.0,30.0,35.0
2025-04-07,WH-CHE,West,8,1,2,1,12.5,25.0,12.5
2025-04-07,WH-DEL,Central,18,2,3,4,11.11,16.67,22.22
2025-04-07,WH-DEL,East,22,5,5,3,22.73,22.73,13.64
2025-04-07,WH-DEL,North,20,4,8,1,20.0,40.0,5.0
2025-04-07,WH-DEL,South,21,6,5,5,28.57,23.81,23.81
2025-04-07,WH-DEL,West,23,7,4,2,30.43,17.39,8.7
2025-04-07,WH-HYD,Central,18,2,3,5,11.11,16.67,27.78
2025-04-07,WH-HYD,East,29,9,4,10,31.03,13.79,34.48
2025-04-07,WH-HYD,North,13,2,2,7,15.38,15.38,53.85
2025-04-07,WH-HYD,South,16,2,2,5,12.5,12.5,31.25
2025-04-07,WH-HYD,West,22,2,4,5,9.09,18.18,22.73
2025-04-07,WH-MUM,Central,25,4,4,4,16.0,16.0,16.0
2025-04-07,WH-MUM,East,18,3,3,5,16.67,16.67,27.78
2025-04-07,WH-MUM,North,17,5,2,6,29.41,11.76,35.29
2025-04-07,WH-MUM,South,24,6,5,1,25.0,20.83,4.17
2025-04-07,WH-MUM,West,21,5,8,3,23.81,38.1,14.29
2025-04-08,WH-BLR,Central,16,6,4,2,37.5,25.0,12.5
2025-04-08,WH-BLR,East,17,4,6,2,23.53,35.29,11.76
2025-04-08,WH-BLR,North,20,3,4,7,15.0,20.0,35.0
2025-04-08,WH-BLR,South,19,2,5,6,10.53,26.32,31.58
2025-04-08,WH-BLR,West,17,5,5,2,29.41,29.41,11.76
2025-04-08,WH-CHE,Central,9,2,1,1,22.22,11.11,11.11
2025-04-08,WH-CHE,East,15,1,3,4,6.67,20.0,26.67
2025-04-08,WH-CHE,North,17,4,3,2,23.53,17.65,11.76
2025-04-08,WH-CHE,South,20,3,3,5,15.0,15.0,25.0
2025-04-08,WH-CHE,West,22,4,8,3,18.18,36.36,13.64
2025-04-08,WH-DEL,Central,15,2,6,3,13.33,40.0,20.0
2025-04-08,WH-DEL,East,16,2,5,1,12.5,31.25,6.25
2025-04-08,WH-DEL,North,15,2,3,4,13.33,20.0,26.67
2025-04-08,WH-DEL,South,16,1,3,3,6.25,18.75,18.75
2025-04-08,WH-DEL,West,21,1,6,5,4.76,28.57,23.81
2025-04-08,WH-HYD,Central,17,8,1,3,47.06,5.88,17.65
2025-04-08,WH-HYD,East,20,2,2,5,10.0,10.0,25.0
2025-04-08,WH-HYD,North,11,2,3,1,18.18,27.27,9.09
2025-04-08,WH-HYD,South,24,4,11,4,16.67,45.83,16.67
2025-04-08,WH-HYD,West,16,3,2,3,18.75,12.5,18.75
2025-04-08,WH-MUM,Central,14,3,2,5,21.43,14.29,35.71
2025-04-08,WH-MUM,East,27,5,5,3,18.52,18.52,11.11
2025-04-08,WH-MUM,North,22,8,2,3,36.36,9.09,13.64
2025-04-08,WH-MUM,South,15,4,2,1,26.67,13.33,6.67
2025-04-08,WH-MUM,West,22,10,6,2,45.45,27.27,9.09
2025-04-09,WH-BLR,Central,24,5,6,3,20.83,25.0,12.5
2025-04-09,WH-BLR,East,20,6,3,3,30.0,15.0,15.0
2025-04-09,WH-BLR,North,16,1,3,5,6.25,18.75,31.25
2025-04-09,WH-BLR,South,23,4,3,10,17.39,13.04,43.48
2025-04-09,WH-BLR,West,28,6,10,4,21.43,35.71,14.29
2025-04-09,WH-CHE,Central,22,7,5,0,31.82,22.73,0.0
2025-04-09,WH-CHE,East,17,2,4,3,11.76,23.53,17.65
2025-04-09,WH-CHE,North,17,3,1,5,17.65,5.88,29.41
2025-04-09,WH-CHE,South,19,1,5,3,5.26,26.32,15.79
2025-04-09,WH-CHE,West,12,4,3,2,33.33,25.0,16.67
2025-04-09,WH-DEL,Central,17,2,7,2,11.76,41.18,11.76
2025-04-09,WH-DEL,East,22,5,3,3,22.73,13.64,13.64
2025-04-09,WH-DEL,North,16,4,2,2,25.0,12.5,12.5
2025-04-09,WH-DEL,South,20,5,1,5,25.0,5.0,25.0
2025-04-09,WH-DEL,West,30,8,7,6,26.67,23.33,20.0
2025-04-09,WH-HYD,Central,30,10,6,2,33.33,20.0,6.67
2025-04-09,WH-HYD,East,20,2,7,1,10.0,35.0,5.0
2025-04-09,WH-HYD,North,22,5,4,5,22.73,18.18,22.73
2025-04-09,WH-HYD,South,19,6,6,4,31.58,31.58,21.05
2025-04-09,WH-HYD,West,21,6,3,3,28.57,14.29,14.29
2025-04-09,WH-MUM,Central,23,5,5,4,21.74,21.74,17.39
2025-04-09,WH-MUM,East,16,4,2,2,25.0,12.5,12.5
2025-04-09,WH-MUM,North,17,5,6,2,29.41,35.29,11.76
2025-04-09,WH-MUM,South,24,8,2,5,33.33,8.33,20.83
2025-04-09,WH-MUM,West,23,7,5,5,30.43,21.74,21.74
2025-04-10,WH-BLR,Central,32,8,8,5,25.0,25.0,15.63
2025-04-10,WH-BLR,East,17,4,1,4,23.53,5.88,23.53
2025-04-10,WH-BLR,North,18,3,2,6,16.67,11.11,33.33
2025-04-10,WH-BLR,South,12,4,1,2,33.33,8.33,16.67
2025-04-10,WH-BLR,West,19,2,4,6,10.53,21.05,31.58
2025-04-10,WH-CHE,Central,11,3,2,0,27.27,18.18,0.0
2025-04-10,WH-CHE,East,25,7,8,4,28.0,32.0,16.0
2025-04-10,WH-CHE,North,19,8,2,4,42.11,10.53,21.05
2025-04-10,WH-CHE,South,20,4,6,1,20.0,30.0,5.0
2025-04-10,WH-CHE,West,14,7,3,1,50.0,21.43,7.14
2025-04-10,WH-DEL,Central,24,9,4,6,37.5,16.67,25.0
2025-04-10,WH-DEL,East,19,3,4,3,15.79,21.05,15.79
2025-04-10,WH-DEL,North,19,3,2,3,15.79,10.53,15.79
2025-04-10,WH-DEL,South,16,4,3,5,25.0,18.75,31.25
2025-04-10,WH-DEL,West,12,2,3,4,16.67,25.0,33.33
2025-04-10,WH-HYD,Central,24,3,4,11,12.5,16.67,45.83
2025-04-10,WH-HYD,East,20,8,3,4,40.0,15.0,20.0
2025-04-10,WH-HYD,North,16,2,3,3,12.5,18.75,18.75
2025-04-10,WH-HYD,South,20,3,5,3,15.0,25.0,15.0
2025-04-10,WH-HYD,West,19,4,3,1,21.05,15.79,5.26
2025-04-10,WH-MUM,Central,21,1,5,6,4.76,23.81,28.57
2025-04-10,WH-MUM,East,21,5,3,7,23.81,14.29,33.33
2025-04-10,WH-MUM,North,26,7,5,5,26.92,19.23,19.23
2025-04-10,WH-MUM,South,20,7,2,5,35.0,10.0,25.0
2025-04-10,WH-MUM,West,17,2,3,2,11.76,17.65,11.76
2025-04-11,WH-BLR,Central,22,5,4,6,22.73,18.18,27.27
2025-04-11,WH-BLR,East,15,5,3,3,33.33,20.0,20.0
2025-04-11,WH-BLR,North,19,5,4,3,26.32,21.05,15.79
2025-04-11,WH-BLR,South,11,2,2,2,18.18,18.18,18.18
2025-04-11,WH-BLR,West,17,2,3,3,11.76,17.65,17.65
2025-04-11,WH-CHE,Central,20,5,2,4,25.0,10.0,20.0
2025-04-11,WH-CHE,East,14,2,1,3,14.29,7.14,21.43
2025-04-11,WH-CHE,North,16,5,3,4,31.25,18.75,25.0
2025-04-11,WH-CHE,South,23,4,4,8,17.39,17.39,34.78
2025-04-11,WH-CHE,West,13,1,1,4,7.69,7.69,30.77
2025-04-11,WH-DEL,Central,16,3,4,3,18.75,25.0,18.75
2025-04-11,WH-DEL,East,17,5,3,1,29.41,17.65,5.88
2025-04-11,WH-DEL,North,15,4,2,3,26.67,13.33,20.0
2025-04-11,WH-DEL,South,17,4,2,4,23.53,11.76,23.53
2025-04-11,WH-DEL,West,17,2,4,5,11.76,23.53,29.41
2025-04-11,WH-HYD,Central,23,2,4,8,8.7,17.39,34.78
2025-04-11,WH-HYD,East,17,2,2,4,11.76,11.76,23.53
2025-04-11,WH-HYD,North,19,8,3,3,42.11,15.79,15.79
2025-04-11,WH-HYD,South,23,6,6,8,26.09,26.09,34.78
2025-04-11,WH-HYD,West,18,0,3,4,0.0,16.67,22.22
2025-04-11,WH-MUM,Central,16,4,2,3,25.0,12.5,18.75
2025-04-11,WH-MUM,East,25,7,6,5,28.0,24.0,20.0
2025-04-11,WH-MUM,North,24,2,6,3,8.33,25.0,12.5
2025-04-11,WH-MUM,South,24,4,7,3,16.67,29.17,12.5
2025-04-11,WH-MUM,West,22,6,3,3,27.27,13.64,13.64
2025-04-12,WH-BLR,Central,18,4,4,3,22.22,22.22,16.67
2025-04-12,WH-BLR,East,11,2,1,3,18.18,9.09,27.27
2025-04-12,WH-BLR,North,19,4,6,3,21.05,31.58,15.79
2025-04-12,WH-BLR,South,13,2,5,3,15.38,38.46,23.08
2025-04-12,WH-BLR,West,19,5,3,4,26.32,15.79,21.05
2025-04-12,WH-CHE,Central,12,2,4,2,16.67,33.33,16.67
2025-04-12,WH-CHE,East,19,4,5,4,21.05,26.32,21.05
2025-04-12,WH-CHE,North,14,5,3,2,35.71,21.43,14.29
2025-04-12,WH-CHE,South,23,4,6,8,17.39,26.09,34.78
2025-04-12,WH-CHE,West,27,4,7,7,14.81,25.93,25.93
2025-04-12,WH-DEL,Central,16,3,1,5,18.75,6.25,31.25
2025-04-12,WH-DEL,East,26,6,3,5,23.08,11.54,19.23
2025-04-12,WH-DEL,North,23,3,7,7,13.04,30.43,30.43
2025-04-12,WH-DEL,South,13,2,4,3,15.38,30.77,23.08
2025-04-12,WH-DEL,West,15,2,4,3,13.33,26.67,20.0
2025-04-12,WH-HYD,Central,25,1,9,5,4.0,36.0,20.0
2025-04-12,WH-HYD,East,13,2,3,1,15.38,23.08,7.69
2025-04-12,WH-HYD,North,24,7,4,8,29.17,16.67,33.33
2025-04-12,WH-HYD,South,14,2,5,1,14.29,35.71,7.14
2025-04-12,WH-HYD,West,15,3,4,2,20.0,26.67,13.33
2025-04-12,WH-MUM,Central,23,5,4,6,21.74,17.39,26.09
2025-04-12,WH-MUM,East,19,3,9,4,15.79,47.37,21.05
2025-04-12,WH-MUM,North,17,4,5,2,23.53,29.41,11.76
2025-04-12,WH-MUM,South,23,3,3,6,13.04,13.04,26.09
2025-04-12,WH-MUM,West,21,8,3,2,38.1,14.29,9.52
2025-04-13,WH-BLR,Central,15,6,4,0,40.0,26.67,0.0
2025-04-13,WH-BLR,East,17,1,4,4,5.88,23.53,23.53
2025-04-13,WH-BLR,North,15,2,1,5,13.33,6.67,33.33
2025-04-13,WH-BLR,South,28,6,4,8,21.43,14.29,28.57
2025-04-13,WH-BLR,West,23,5,3,7,21.74,13.04,30.43
2025-04-13,WH-CHE,Central,18,2,6,4,11.11,33.33,22.22
2025-04-13,WH-CHE,East,24,2,8,3,8.33,33.33,12.5
2025-04-13,WH-CHE,North,12,3,2,2,25.0,16.67,16.67
2025-04-13,WH-CHE,South,22,3,4,6,13.64,18.18,27.27
2025-04-13,WH-CHE,West,24,3,2,4,12.5,8.33,16.67
2025-04-13,WH-DEL,Central,19,6,1,5,31.58,5.26,26.32
2025-04-13,WH-DEL,East,25,6,5,3,24.0,20.0,12.0
2025-04-13,WH-DEL,North,23,4,5,5,17.39,21.74,21.74
2025-04-13,WH-DEL,South,21,6,3,6,28.57,14.29,28.57
2025-04-13,WH-DEL,West,17,2,6,2,11.76,35.29,11.76
2025-04-13,WH-HYD,Central,19,4,3,5,21.05,15.79,26.32
2025-04-13,WH-HYD,East,13,3,3,3,23.08,23.08,23.08
2025-04-13,WH-HYD,North,25,7,4,6,28.0,16.0,24.0
2025-04-13,WH-HYD,South,16,3,2,5,18.75,12.5,31.25
2025-04-13,WH-HYD,West,19,4,7,4,21.05,36.84,21.05
2025-04-13,WH-MUM,Central,13,0,4,5,0.0,30.77,38.46
2025-04-13,WH-MUM,East,17,2,4,5,11.76,23.53,29.41
2025-04-13,WH-MUM,North,22,4,5,5,18.18,22.73,22.73
2025-04-13,WH-MUM,South,17,4,3,3,23.53,17.65,17.65
2025-04-13,WH-MUM,West,22,7,7,1,31.82,31.82,4.55
2025-04-14,WH-BLR,Central,18,7,5,2,38.89,27.78,11.11
2025-04-14,WH-BLR,East,23,7,5,5,30.43,21.74,21.74
2025-04-14,WH-BLR,North,19,2,5,5,10.53,26.32,26.32
2025-04-14,WH-BLR,South,12,0,3,4,0.0,25.0,33.33
2025-04-14,WH-BLR,West,19,5,2,5,26.32,10.53,26.32
2025-04-14,WH-CHE,Central,17,2,3,3,11.76,17.65,17.65
2025-04-14,WH-CHE,East,22,2,6,5,9.09,27.27,22.73
2025-04-14,WH-CHE,North,20,4,2,6,20.0,10.0,30.0
2025-04-14,WH-CHE,South,18,6,1,3,33.33,5.56,16.67
2025-04-14,WH-CHE,West,24,5,10,4,20.83,41.67,16.67
2025-04-14,WH-DEL,Central,18,3,6,4,16.67,33.33,22.22
2025-04-14,WH-DEL,East,21,1,6,3,4.76,28.57,14.29
2025-04-14,WH-DEL,North,19,3,4,6,15.79,21.05,31.58
2025-04-14,WH-DEL,South,23,3,7,5,13.04,30.43,21.74
2025-04-14,WH-DEL,West,21,5,4,4,23.81,19.05,19.05
2025-04-14,WH-HYD,Central,24,4,7,5,16.67,29.17,20.83
2025-04-14,WH-HYD,East,12,1,2,1,8.33,16.67,8.33
2025-04-14,WH-HYD,North,17,6,2,1,35.29,11.76,5.88
2025-04-14,WH-HYD,South,15,5,6,2,33.33,40.0,13.33
2025-04-14,WH-HYD,West,20,6,4,6,30.0,20.0,30.0
2025-04-14,WH-MUM,Central,12,2,1,3,16.67,8.33,25.0
2025-04-14,WH-MUM,East,25,5,3,6,20.0,12.0,24.0
2025-04-14,WH-MUM,North,18,4,1,5,22.22,5.56,27.78
2025-04-14,WH-MUM,South,14,2,5,3,14.29,35.71,21.43
2025-04-14,WH-MUM,West,25,4,3,7,16.0,12.0,28.0
2025-04-15,WH-BLR,Central,19,3,6,5,15.79,31.58,26.32
2025-04-15,WH-BLR,East,22,4,5,5,18.18,22.73,22.73
2025-04-15,WH-BLR,North,16,2,3,5,12.5,18.75,31.25
2025-04-15,WH-BLR,South,15,2,3,6,13.33,20.0,40.0
2025-04-15,WH-BLR,West,25,4,6,6,16.0,24.0,24.0
2025-04-15,WH-CHE,Central,19,2,5,6,10.53,26.32,31.58
2025-04-15,WH-CHE,East,24,1,9,5,4.17,37.5,20.83
2025-04-15,WH-CHE,North,17,3,4,6,17.65,23.53,35.29
2025-04-15,WH-CHE,South,14,4,4,2,28.57,28.57,14.29
2025-04-15,WH-CHE,West,13,2,3,3,15.38,23.08,23.08
2025-04-15,WH-DEL,Central,16,1,3,6,6.25,18.75,37.5
2025-04-15,WH-DEL,East,24,5,2,4,20.83,8.33,16.67
2025-04-15,WH-DEL,North,20,4,2,4,20.0,10.0,20.0
2025-04-15,WH-DEL,South,18,4,2,7,22.22,11.11,38.89
2025-04-15,WH-DEL,West,16,4,2,7,25.0,12.5,43.75
2025-04-15,WH-HYD,Central,13,4,1,0,30.77,7.69,0.0
2025-04-15,WH-HYD,East,16,2,1,5,12.5,6.25,31.25
2025-04-15,WH-HYD,North,22,4,4,5,18.18,18.18,22.73
2025-04-15,WH-HYD,South,21,3,6,8,14.29,28.57,38.1
2025-04-15,WH-HYD,West,20,6,2,6,30.0,10.0,30.0
2025-04-15,WH-MUM,Central,24,3,7,8,12.5,29.17,33.33
2025-04-15,WH-MUM,East,15,3,2,5,20.0,13.33,33.33
2025-04-15,WH-MUM,North,24,2,6,6,8.33,25.0,25.0
2025-04-15,WH-MUM,South,18,4,4,2,22.22,22.22,11.11
2025-04-15,WH-MUM,West,23,7,3,5,30.43,13.04,21.74
2025-04-16,WH-BLR,Central,17,1,5,3,5.88,29.41,17.65
2025-04-16,WH-BLR,East,15,1,4,2,6.67,26.67,13.33
2025-04-16,WH-BLR,North,20,1,4,2,5.0,20.0,10.0
2025-04-16,WH-BLR,South,22,7,1,2,31.82,4.55,9.09
2025-04-16,WH-BLR,West,20,4,1,7,20.0,5.0,35.0
2025-04-16,WH-CHE,Central,15,4,1,3,26.67,6.67,20.0
2025-04-16,WH-CHE,East,23,3,7,7,13.04,30.43,30.43
2025-04-16,WH-CHE,North,9,1,2,3,11.11,22.22,33.33
2025-04-16,WH-CHE,South,15,4,2,4,26.67,13.33,26.67
2025-04-16,WH-CHE,West,23,6,5,4,26.09,21.74,17.39
2025-04-16,WH-DEL,Central,21,4,7,4,19.05,33.33,19.05
2025-04-16,WH-DEL,East,17,4,3,1,23.53,17.65,5.88
2025-04-16,WH-DEL,North,12,1,3,2,8.33,25.0,16.67
2025-04-16,WH-DEL,South,13,2,6,1,15.38,46.15,7.69
2025-04-16,WH-DEL,West,12,3,1,5,25.0,8.33,41.67
2025-04-16,WH-HYD,Central,26,6,2,6,23.08,7.69,23.08
2025-04-16,WH-HYD,East,16,6,1,3,37.5,6.25,18.75
2025-04-16,WH-HYD,North,23,3,4,7,13.04,17.39,30.43
2025-04-16,WH-HYD,South,15,3,1,7,20.0,6.67,46.67
2025-04-16,WH-HYD,West,21,3,2,7,14.29,9.52,33.33
2025-04-16,WH-MUM,Central,13,5,1,2,38.46,7.69,15.38
2025-04-16,WH-MUM,East,19,7,4,1,36.84,21.05,5.26
2025-04-16,WH-MUM,North,18,3,7,4,16.67,38.89,22.22
2025-04-16,WH-MUM,South,15,2,4,4,13.33,26.67,26.67
2025-04-16,WH-MUM,West,20,5,4,6,25.0,20.0,30.0
